UNIT_NO,LAST_FUEL_DATE,LAST_WORKORDER_OPEN_DATE,M5_LIFE_KM_USAGE(KM),M5_LIFE_HRS_USAGE(Hrs),M5_YTD_KM_USAGE(KM),M5_YTD_HRS_USAGE(Hrs),AVAILABLE HOURS (Hrs),DOWNTIME(Hrs),EXPECT_USAGE(KM),EXPECT_USAGE(Hrs),VEU
003394,45030.4502662037,5.0,0.0,1.0,0.0,,1.79638888888889,1.0,0.0,005331,SEDAN-PASS
045133,45134.6035648148,45019.4168055556,25287.0,1101.0,1.0,,1160.0,26.6166666666667,180000.0,0.0,1.5
267245,44824.3883680556,0.0,0.0,0.0,0.0,TRAILER,,TRL-UTILITY,001984,30 NORTHLINE RD,
396476,45093.2943518519,0.0,4.0,0.0,1.0,GROUND,7.80666666666667,0.5,2100.0,000591,GM-MOWER
112500,45138.3162152778,44986.3011111111,31547.0,2487.0,7989.0,738.0,1160.0,15.4722222222222,220000.0,0.0,1.5
065165,45133.3287615741,44903.3036805556,7691.0,505.0,7689.0,503.0,1160.0,1.5,0.0,000525,PICKU-3/4T
396423,43370.3802314815,,583.0,0.0,0.0,GROUND,0.5,GM-MOWER,001984,30 NORTHLINE RD,GROUND-MOWER
158055,44812.2975231481,44942.4269444444,46604.0,1893.0,2.0,2.0,1160.0,61.7533333333333,250000.0,0.0,5.0
007013,44970.4511226852,44973.4851041667,178969.0,5741.0,640.0,2.0,464.0,60.3575,160000.0,0.0,1.5
378180,42104.3841782407,2.0,1.0,0.0,0.0,GROUND,1.0,,005988,150 BEECROFT RD,
347025,44991.6955902778,0.0,67.0,0.0,1.0,WINTERMAIN,0.0,2.0,21000.0,000520,WM-BLOW
205016,45121.4044675926,45113.5910763889,50570.0,2423.0,3867.0,232.0,1160.0,137.814166666667,250000.0,6250.0,6.0
346011,36839.4369212963,0.0,0.0,0.0,0.0,ATTACHMENT,0.5,ATT-SPRD,,,ATTACHMENT-SPREADER
001054,45135.4278819444,44957.5830555556,29636.0,1156.0,1.0,1.0,1160.0,3.64305555555556,160000.0,0.0,1.0
041366,45121.3412268519,44993.5673726852,29010.0,897.0,6186.0,189.0,1160.0,20.3111111111111,160000.0,4000.0,1.5
347015,44678.3779976852,0.0,963.0,0.0,0.0,WINTERMAIN,2.0,WM-BLOW,4847-1,251 ESTHER SHINER BLVD,WINTER-MAIN-SNOW BLOWER
050026,42079.5666666667,42067.4553472222,0.0,0.0,0.0,0.0,1160.0,1.5,4500.0,006723,PICKU-1/2T
270005,42720.3347569444,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-OFFICE,005154,545 COMMISSIONERS ST,TRAILER-OFFICE
050131,45125.4834490741,44973.4779513889,19673.0,927.0,6439.0,277.0,1160.0,0.00444444444444444,180000.0,4500.0,1.5
095204,45134.517650463,44960.5693981481,11741.0,74.0,11732.0,70.0,1160.0,49.1038888888889,160000.0,0.0,1.5
334009,45044.859837963,0.0,308.0,0.0,3.0,LIFTING,367.871666666667,2.0,1400.0,5464-1,
095122,45138.4277083333,45113.3499305556,115238.0,5801.0,5000.0,198.0,1160.0,,160000.0,0.0,1.5
378341,,0.0,6.0,0.0,6.0,GROUND,4.1175,1.0,2100.0,10010,GM-UT-CART
267155,45085.3343287037,0.0,0.0,0.0,0.0,TRAILER,112.453611111111,0.5,0.0,003896,TRL-UTILITY
250041,45119.2987847222,0.0,0.0,0.0,0.0,TRAILER,24.0,0.5,0.0,005449,TRL-VAN/TANK
267257,45090.4513078704,0.0,0.0,0.0,0.0,TRAILER,1.55111111111111,0.5,0.0,003688,TRL-UTILITY
050029,45138.4567939815,45072.4371643519,24436.0,1650.0,6175.0,445.0,1160.0,34.0672222222222,180000.0,0.0,1.5
161017,45127.442974537,45132.5533796296,67140.0,2789.0,100.0,311.0,1160.0,218.051944444444,250000.0,0.0,3.0
323110,45069.5968402778,44881.3839583333,0.0,793.0,0.0,300.0,1160.0,8.0,12600.0,004426,CON-ART-LOAD
318026,44996.4403356481,44964.4603703704,0.0,1003.0,0.0,85.0,1160.0,54.6769444444444,0.0,3500.0,0.5
045092,45127.4049768519,44981.5752083333,47982.0,974.0,3450.0,2.0,1160.0,72.5777777777778,180000.0,0.0,
204021,,45089.6719675926,26139.0,992.0,291.0,33.0,1160.0,477.69,220000.0,9000.0,4.0
379057,0.0,0.0,0.0,0.0,GROUND,8.0,GM-UT-CART,,,,379CLUBEL14
305010,0.0,0.0,0.0,0.0,ATTACHMENT,10.0,ATT-SPRD,ATTACHMENT-SPREADER,235 EDENBRIDGE DR,,305REDEXNA08
112456,45138.2872685185,45036.4109953704,42215.0,2230.0,11347.0,5.0,1160.0,49.7069444444444,220000.0,0.0,1.5
294054,45050.3516319444,45113.3579861111,0.0,851.0,0.0,14.0,1160.0,13.5213888888889,0.0,,1.0
396493,45138.5711921296,45104.2639467593,0.0,1851.0,0.0,237.0,1160.0,22.0727777777778,0.0,4200.0,0.5
330191,45126.5579513889,45132.3520138889,0.0,487.0,0.0,170.0,1160.0,120.577777777778,0.0,2100.0,4.0
001135,45127.7201273148,44953.322037037,29937.0,1355.0,3414.0,149.0,1160.0,2.19194444444444,160000.0,0.0,1.0
114036,45119.4568981481,45076.4531944444,53052.0,3719.0,5000.0,240.0,1160.0,31.9586111111111,220000.0,,1.5
135185,45134.4059027778,45079.476412037,28070.0,1627.0,5004.0,304.0,1160.0,53.0644444444444,220000.0,5500.0,3.0
396362,45135.4158449074,43445.3381597222,0.0,1145.0,0.0,95.0,1160.0,0.5,7000.0,005109,GM-MOWER
074012,44924.3119907407,44937.592037037,72545.0,1210.0,165.0,16.0,1160.0,1105.79111111111,220000.0,0.0,1.5
1173-511,44692.4000810185,,0.0,0.0,0.0,TRAILER,0.0,0.5,0.0,005495,TRL-UTILITY
001115,45119.3510532407,45124.4874189815,28136.0,913.0,4789.0,1.0,1160.0,33.7736111111111,160000.0,0.0,1.0
396457,45093.2832175926,43650.3884143519,0.0,1736.0,0.0,0.0,1160.0,0.5,5600.0,003763,GM-MOWER
204026,45128.3515972222,45132.5446990741,75831.0,3655.0,10502.0,726.0,1160.0,100.0775,250000.0,10000.0,8.25
396261,44767.5499652778,,0.0,1153.0,0.0,1.0,1160.0,21.1316666666667,0.0,2100.0,0.5
001114,45137.5431944444,45111.5147800926,96065.0,739.0,6888.0,2.0,1160.0,66.3811111111111,160000.0,0.0,1.0
042013,45132.3308217593,45117.329837963,22223.0,1887.0,1625.0,123.0,1160.0,31.0797222222222,180000.0,4500.0,1.5
095210,45133.3650462963,45076.4852777778,2606.0,8.0,2318.0,2.0,1160.0,40.8255555555556,160000.0,0.0,1.5
063058,45126.2844444444,45127.3165162037,69884.0,2841.0,2843.0,263.0,1160.0,34.6425,220000.0,0.0,1.5
250059,0.0,0.0,0.0,0.0,TRAILER,10.0,TRL-VAN/TANK,TRAILER-VAN/TANKER ALUMINUM,FLEET MAINTENANCE HAULAGE,,250TITANA23A
323096,45134.5340277778,45036.5894560185,0.0,10895.0,0.0,994.0,1160.0,20.0794444444444,0.0,17400.0,8.0
003346,45036.5436111111,2.0,0.0,2.0,0.0,CLASS1,7.87888888888889,1.0,0.0,005763,SEDAN-PASS
396482,45112.3099652778,44788.7551851852,0.0,935.0,0.0,204.0,1160.0,0.5,2100.0,,
288004,41312.5726273148,45037.2743981481,0.0,10.0,0.0,1.0,1160.0,64.2988888888889,0.0,700.0,0.75
395038,45138.4284837963,0.0,2138.0,0.0,172.0,GROUND,0.5,GM-MOWER,006155,2481 BIRCHMOUNT RD,GROUND-MOWER
067022,44973.5645138889,44930.8298032407,83984.0,3709.0,2186.0,88.0,648.0,0.0,220000.0,0.0,1.5
274020,0.0,0.0,0.0,0.0,APPARATUS,12.0,APP-ARR-BD,APPARUTUS ARROW BOARD,,,274VERMNA19
080047,45091.4060416667,45042.3124189815,206826.0,0.0,5818.0,0.0,1160.0,131.03,220000.0,5500.0,4.0
067109,45133.4275347222,44986.4602777778,1609.0,420.0,1590.0,401.0,880.0,,220000.0,0.0,1.5
318015,,45048.428587963,0.0,1075.0,0.0,71.0,1160.0,217.542222222222,0.0,2100.0,0.5
396492,,44670.4023032407,0.0,1798.0,0.0,,1160.0,0.5,4200.0,004847,GM-MOWER
378206,43781.5182407407,43118.4530208333,1338.0,405.0,0.0,0.0,1160.0,1.0,2100.0,003698,GM-UT-CART
045027,45111.2999189815,44960.5599074074,86168.0,3543.0,3207.0,1.0,1160.0,50.9844444444444,180000.0,0.0,1.5
269014,44799.3953819444,,0.0,0.0,0.0,APPARATUS,0.5,APP-ARR-BD,005495,1401 CASTLEFIELD AVE,APPARUTUS ARROW BOARD
041248,45134.3781018518,45051.4932291667,60464.0,32.0,7989.0,5.0,1160.0,11.5394444444444,160000.0,4000.0,1.5
396427,45072.4614351852,42278.2846875,0.0,824.0,0.0,300.0,1160.0,0.5,2100.0,001984,GM-MOWER
041221,45137.6616550926,45005.3367013889,110635.0,5316.0,9935.0,49.0,1160.0,20.855,160000.0,4000.0,1.5
396321,44826.5705787037,44683.4764467593,0.0,2568.0,0.0,0.0,1160.0,0.5,7000.0,004847,GM-MOWER
267253,45135.7139467593,0.0,0.0,0.0,0.0,TRAILER,8.0,0.5,0.0,004426,TRL-UTILITY
041288,45138.3778587963,45042.3457407407,54801.0,337.0,5553.0,2.0,1160.0,24.8730555555556,160000.0,4000.0,1.5
127010,45127.2523958333,44978.5428009259,66736.0,3367.0,5063.0,283.0,1160.0,35.8369444444444,220000.0,0.0,1.5
051022,45137.2661921296,45104.3213657407,36989.0,4220.0,6.0,1099.0,1160.0,61.0230555555556,180000.0,4500.0,1.5
045200,45118.4409606481,45104.5549189815,6965.0,302.0,3088.0,133.0,1160.0,0.00222222222222222,180000.0,0.0,1.5
322339,36872.4167824074,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-VAN/TANK,,,TRAILER-VAN/TANKER ALUMINUM
396380,45138.3934490741,44119.3037731481,0.0,4150.0,0.0,350.0,1160.0,0.5,7000.0,004847,GM-MOWER
206074,44859.0071064815,44866.2753240741,358226.0,2511.0,0.0,0.0,1160.0,5.0,10000.0,005449,TRUCK-TRACT
236278,43830.0,45103.5857060185,76295.0,8408.0,8143.0,861.0,1160.0,154.101388888889,250000.0,10000.0,8.0
095135,44883.4466203704,45098.3328703704,88895.0,4530.0,3.0,3.0,1160.0,266.070555555556,160000.0,0.0,1.5
267003,,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,003681,891 MORNINGSIDE AVE,
208012,45132.5908912037,45131.5209375,24887.0,2076.0,4469.0,304.0,1160.0,140.208055555556,220000.0,5500.0,4.0
236308,43830.0,45135.3320486111,73399.0,9782.0,9329.0,1202.0,1160.0,55.0033333333333,250000.0,10000.0,8.0
319237,44985.176875,45062.4438888889,0.0,190.0,0.0,184.0,1160.0,184.831666666667,0.0,3500.0,2.0
045097,45113.3205208333,45125.35625,83165.0,1772.0,4625.0,1.0,1160.0,43.3186111111111,180000.0,0.0,1.5
156105,45134.4615625,45104.3425231481,114984.0,4467.0,4149.0,478.0,1160.0,143.898333333333,,0.0,4.0
041388,45118.2552430556,45118.5556018519,28735.0,2933.0,1584.0,492.0,1160.0,98.2977777777778,160000.0,4000.0,1.5
299001,43245.451875,0.0,124.0,0.0,0.0,APPARATUS,1.0,APP-VAC-EXC,,,APPARUTUS-TRAILER MOUNTED VACC
045046,45119.6009259259,45127.3307523148,75330.0,1645.0,6200.0,7.0,1160.0,330.68,180000.0,0.0,1.5
041258,45138.405787037,45040.4806712963,29085.0,1140.0,3657.0,1.0,1160.0,1.92416666666667,160000.0,4000.0,1.5
378355,44862.2846064815,0.0,14.0,0.0,8.0,GROUND,1.0,GM-UT-CART,005154,545 COMMISSIONERS ST,GROUND-UTILITY CARTS
319066,45036.4308101852,45036.4604166667,0.0,2149.0,0.0,20.0,1160.0,147.807222222222,0.0,3500.0,0.5
236320,,20708.0,1259.0,5007.0,307.0,CLASS8,215.650833333333,8.0,10000.0,3892-2,TRUCK-RLOAD
065093,45065.3499652778,45112.3936689815,92996.0,1364.0,5300.0,2.0,1160.0,115.434166666667,220000.0,0.0,1.5
041399,45137.7606828704,45093.7410185185,115445.0,7879.0,25203.0,1455.0,1160.0,220.351111111111,160000.0,,1.5
112381,45132.2786574074,45132.2680555556,207627.0,411.0,7079.0,5.0,1160.0,300.657777777778,220000.0,0.0,1.5
378183,43434.6222222222,43776.3215393519,2134.0,993.0,0.0,0.0,1160.0,1.0,2800.0,005043,GM-UT-CART
077010,44662.3272916667,11795.0,0.0,0.0,0.0,CLASS5,4.0,TRUCK- UTILI,,,
041432,45133.5221296296,45054.4648842593,3808.0,,3664.0,144.0,1160.0,69.9147222222222,160000.0,4000.0,1.5
330154,44005.3905902778,44356.3619444444,0.0,44.0,0.0,0.0,1160.0,4.0,2100.0,005513,ROAD-LIT-VAC
333027,0.0,0.0,,0.0,CONSTRUCT,12.0,,CONSTRUCT-CRAWLER LOADER,1901 TESTON RD,,333CATDI23
391332,38356.3663888889,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,,,
154063,45133.3403009259,45098.5709606481,80996.0,3930.0,7232.0,2.0,1160.0,124.628888888889,,5500.0,6.0
007017,44439.0959606481,44439.9630208333,102919.0,2159.0,0.0,0.0,1160.0,1.5,,,SEDAN-PASS
290002,42109.5678240741,45093.5894675926,0.0,749.0,0.0,0.0,1160.0,17.8527777777778,0.0,1400.0,1.0
319193,44578.2482407407,45092.3928935185,0.0,88.0,0.0,4.0,1160.0,391.358055555556,0.0,3500.0,2.0
205020,45138.4248263889,45138.6046064815,349192.0,3682.0,15980.0,613.0,1160.0,-1,250000.0,6250.0,6.0
250053,45114.2500462963,,0.0,0.0,0.0,TRAILER,49.0411111111111,0.5,0.0,51020,TRL-VAN/TANK
378243,43781.5064583333,44946.4136574074,6065.0,553.0,1.0,1.0,1160.0,544.887777777778,0.0,2100.0,1.0
067057,45117.5472222222,45121.5191435185,33915.0,2078.0,5139.0,6.0,1160.0,290.939166666667,220000.0,0.0,1.5
206083,45135.0777893519,,202886.0,6997.0,14687.0,636.0,1160.0,104.0,400000.0,10000.0,5.0
267158,,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,004426,1026 FINCH AVE W,
322057,45106.6887731481,0.0,478.0,0.0,2.0,CONSTRUCT,39.8147222222222,4.0,6300.0,005154,CON-SKD-STR
045083,45131.7458680556,45114.5489699074,113629.0,4325.0,1280.0,304.0,1160.0,93.9347222222222,180000.0,0.0,1.5
064123,45111.4570486111,45048.3988078704,58279.0,2012.0,1303.0,102.0,1160.0,5.74527777777778,220000.0,0.0,1.5
270003,44593.5153587963,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-OFFICE,005671,21 FISHLEIGH DR,TRAILER-OFFICE
112466,45100.322962963,45099.313587963,29048.0,1973.0,3677.0,240.0,1160.0,62.1758333333333,220000.0,0.0,1.5
076046,,45071.2664699074,50875.0,4071.0,2017.0,2.0,1160.0,95.8277777777778,220000.0,0.0,1.5
378301,44930.419525463,12.0,12.0,2.0,2.0,GROUND,5.18138888888889,1.0,2100.0,0582-1,GM-UT-CART
250065,0.0,0.0,0.0,0.0,TRAILER,10.0,TRL-VAN/TANK,TRAILER-VAN/TANKER ALUMINUM,FLEET MAINTENANCE HAULAGE,,250TITANA23
379050,0.0,0.0,0.0,0.0,GROUND,8.0,GM-UT-CART,,,,379CLUBEL11
330144,45138.5410416667,45002.4864699074,0.0,1817.0,0.0,17.0,1160.0,8.72694444444445,0.0,2100.0,4.0
045190,45131.3412152778,45114.4612847222,16176.0,1980.0,4370.0,690.0,1160.0,29.2244444444444,180000.0,0.0,1.5
075017,45135.3596990741,45075.3488657407,21113.0,1191.0,5436.0,343.0,1160.0,214.942777777778,220000.0,0.0,1.5
396576,45114.7643171296,0.0,0.0,0.0,0.0,GROUND,26.4213888888889,0.5,2100.0,10010,GM-MOWER
189018,45138.3990393519,45135.4638773148,31898.0,1579.0,1060.0,54.0,1160.0,111.539444444444,250000.0,10000.0,5.5
004129,,0.0,32.0,0.0,1.0,APPARATUS,123.153333333333,1.0,700.0,,APP-COMPRRESS
078013,45107.3266435185,45086.3764583333,26474.0,531.0,3035.0,99.0,1160.0,82.4305555555556,220000.0,5500.0,4.0
074021,45000.6568634259,45005.4656597222,19381.0,1785.0,3721.0,302.0,1160.0,30.0944444444444,220000.0,0.0,1.5
267235,45064.343125,0.0,0.0,0.0,0.0,TRAILER,28.9769444444444,0.5,0.0,002426,TRL-UTILITY
049002,,44949.4245949074,86094.0,2872.0,1.0,1.0,1160.0,-1,180000.0,0.0,1.5
065192,45132.3098842593,45021.287037037,5093.0,18.0,4199.0,6.0,1160.0,9.75138888888889,220000.0,0.0,1.5
329052,45138.6027083333,0.0,307.0,0.0,3.0,LIFTING,200.0225,2.0,4900.0,004426,LIFT-FRKLFT
379065,0.0,0.0,0.0,0.0,GROUND,8.0,GM-BIKE,GROUNT-CARGO-BIKE,,,379CUSHEL13
396442,42935.4174768518,0.0,21.0,0.0,0.0,GROUND,0.5,GM-MOWER,002522,919 SCARLETT RD,GROUND-MOWER
378285,43039.2851851852,0.0,3.0,0.0,0.0,GROUND,1.0,GM-UT-CART,003893,451 BRIMLEY RD,
267020,44845.4299305556,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,000829,131 RIVER ST,
812017,44249.3340509259,0.0,0.0,0.0,0.0,GROUND,0.5,GM-TRACT,,,GROUNT-TRACTOR
270008,41955.7169791667,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-OFFICE,005154,545 COMMISSIONERS ST,TRAILER-OFFICE
155023,45138.525474537,45085.5651736111,21633.0,1659.0,3522.0,301.0,1160.0,,,0.0,4.0
156115,45138.4452662037,45055.3404861111,88500.0,1309.0,5218.0,5.0,1160.0,173.556388888889,220000.0,5500.0,6.0
322090,45054.3845949074,44838.514837963,0.0,1862.0,0.0,327.0,1160.0,0.0,,7000.0,8.0
111084,45138.2964467593,45077.3796990741,41312.0,1429.0,6263.0,213.0,1160.0,84.5361111111111,180000.0,0.0,1.5
080102,45134.3254513889,45048.3299652778,63347.0,4189.0,6320.0,442.0,1160.0,339.933055555556,220000.0,5500.0,4.0
076070,45126.5015393519,,74654.0,1643.0,11240.0,710.0,1160.0,94.1566666666667,220000.0,0.0,1.5
020029,45131.5611111111,45056.6077083333,25108.0,1483.0,2382.0,113.0,1160.0,0.5275,160000.0,,1.0
041145,45135.6686921296,44992.3477662037,77411.0,1286.0,2.0,2.0,1160.0,7.42138888888889,160000.0,4000.0,1.5
041238,45128.3881712963,44713.3489699074,26262.0,3048.0,3244.0,,1160.0,1.5,4000.0,005154,SEDAN-PASS
156204,45121.3075115741,45058.4095949074,15767.0,1095.0,3353.0,301.0,1160.0,161.567222222222,220000.0,0.0,4.0
285023,40664.317349537,0.0,0.0,0.0,0.0,APPARATUS,1.0,APP-COMPRRESS,,,APPARUTUS-COMPRESSOR
156192,45131.3513541667,45106.3740277778,18888.0,1287.0,3200.0,1.0,1160.0,159.834444444444,220000.0,5500.0,4.0
396475,45106.3045486111,44393.2859953704,0.0,756.0,0.0,10.0,1160.0,0.5,3500.0,004190,GM-MOWER
395043,45138.4953125,0.0,1865.0,0.0,154.0,GROUND,0.5,GM-MOWER,005043,781 VICTORIA PARK AVE,GROUND-MOWER
067041,,43404.2906134259,0.0,0.0,0.0,0.0,1160.0,1.5,0.0,,PICKU-3/4T
323059,45001.3439351852,44909.5842824074,0.0,1580.0,0.0,25.0,1160.0,8.0,9800.0,004447,CON-ART-LOAD
044089,45138.4460416667,45091.327650463,36032.0,1755.0,1040.0,3.0,1160.0,97.3025,180000.0,0.0,1.5
206087,45126.4518634259,45131.2657175926,78867.0,1620.0,16483.0,502.0,1160.0,68.0227777777778,400000.0,10000.0,5.0
041266,45133.7674537037,44890.4289236111,38544.0,1186.0,5918.0,0.0,1160.0,1.5,4000.0,004793,SEDAN-PASS
324024,45128.3256828704,45112.4365509259,0.0,2633.0,0.0,208.0,1160.0,123.524444444444,0.0,7000.0,4.0
267262,44893.4361689815,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,000520,433 EASTERN AVE,
050120,45133.6059490741,,18524.0,1436.0,5002.0,302.0,1160.0,,180000.0,0.0,1.5
158031,43861.5247106481,44221.3840972222,37078.0,0.0,0.0,0.0,1160.0,5.0,6250.0,4847-1,TRUCK-DUMP
112491,45133.6231134259,45118.4233449074,18794.0,1156.0,5.0,1.0,1160.0,45.5077777777778,220000.0,0.0,1.5
223045,45137.3127893519,44963.392025463,33288.0,2822.0,1294.0,1.0,1160.0,150.591388888889,220000.0,5500.0,8.0
043267,45107.496400463,45014.4828472222,43062.0,2660.0,4.0,1.0,1160.0,10.0027777777778,180000.0,0.0,
267005,45012.3296990741,0.0,0.0,0.0,0.0,TRAILER,88.0,0.5,0.0,005154,TRL-UTILITY
315106,45121.5439583333,45125.8563078704,0.0,1899.0,0.0,316.0,1160.0,490.332222222222,220000.0,12000.0,8.0
094101,45100.4082291667,45041.6067361111,9965.0,340.0,1.0,1.0,1160.0,0.0025,160000.0,4000.0,1.0
156194,45134.4479282407,45119.8458912037,28910.0,1613.0,4239.0,62.0,1160.0,354.286388888889,220000.0,5500.0,5.0
041056,45029.7514236111,44964.4761805556,95992.0,0.0,3605.0,0.0,800.0,12.5716666666667,160000.0,4000.0,1.5
156186,,45113.4909490741,30530.0,3333.0,4604.0,567.0,1160.0,115.713611111111,220000.0,0.0,4.0
378339,45049.2637037037,0.0,9.0,0.0,7.0,GROUND,2.68833333333333,1.0,2100.0,003896,GM-UT-CART
067052,45135.4836342593,45104.3976388889,90995.0,6004.0,8648.0,534.0,1160.0,,220000.0,0.0,
113083,0.0,0.0,,0.0,CLASS2,10.0,VAN-3/4T,VAN - 3/4 TON,18 DYAS RD,,112FORDUN23B
065098,45126.4066550926,44938.415462963,79572.0,812.0,4100.0,390.0,1160.0,102.028888888889,220000.0,0.0,1.5
194024,45138.3038773148,45064.2853935185,30439.0,1217.0,5975.0,16.0,1160.0,37.1508333333333,250000.0,10000.0,3.0
065151,45076.450625,44988.5075810185,6797.0,362.0,2237.0,135.0,1160.0,23.8819444444444,220000.0,0.0,1.5
044053,45108.4290972222,,101727.0,4268.0,5141.0,413.0,1160.0,203.183055555556,180000.0,0.0,1.5
382012,0.0,0.0,0.0,GROUND,8.0,EASTERN GARAGE,382ARGOUN23,"2023 ARGO AURORA 800, 8X8 AMPHIBIOUS XTV",,,STANDARD
111046,45093.5309722222,44812.5301041667,84572.0,0.0,2455.0,0.0,1160.0,1.5,0.0,005907,VAN-1/2T
267160,45076.4769097222,0.0,0.0,0.0,0.0,TRAILER,40.5958333333333,,,,TRL-UTILITY
237197,43830.0,45127.8799652778,75505.0,7537.0,4040.0,493.0,1160.0,512.725555555556,250000.0,6250.0,8.0
376065,0.0,0.0,0.0,0.0,ICEMAIN,10.0,ICE-RESURF,ICE-MAIN-RESURFACER,,,376ZAMBUN10
050106,45120.4509143519,45104.5581481481,27053.0,1596.0,4036.0,216.0,1160.0,,180000.0,0.0,1.5
157037,45131.2966203704,45082.3736342593,52053.0,3412.0,2137.0,180.0,1160.0,53.2180555555556,,5500.0,6.0
378360,45082.3584490741,44973.5468287037,0.0,56.0,0.0,56.0,800.0,58.8761111111111,0.0,2100.0,1.0
074029,45000.2256018519,45085.5678240741,13109.0,767.0,612.0,76.0,1160.0,118.502777777778,220000.0,0.0,1.5
161020,41922.4211574074,41362.4822337963,0.0,0.0,0.0,0.0,1160.0,3.0,0.0,,
065138,45135.4028819444,44894.5379976852,56034.0,3687.0,8942.0,301.0,1160.0,1.5,8000.0,006217,PICKU-3/4T
077024,45134.3645717593,45134.6337615741,27191.0,1373.0,2608.0,115.0,1160.0,65.8005555555556,220000.0,0.0,1.5
045077,45120.6560300926,45112.7642824074,102136.0,4690.0,4696.0,358.0,1160.0,,180000.0,0.0,1.5
319150,44986.3725231482,43892.9826041667,0.0,1556.0,0.0,256.0,1160.0,0.5,9800.0,,GM-TRACT
077022,45097.6535763889,45107.3426041667,59940.0,2885.0,3712.0,2.0,1160.0,137.364722222222,220000.0,0.0,1.5
268011,44866.3104861111,852.0,0.0,0.0,0.0,TRAILER,0.5,TRL-DMP-VTA,005154,545 COMMISSIONERS ST,
324032,45117.3422106481,45006.3671180556,0.0,306.0,0.0,131.0,1160.0,86.3269444444445,0.0,7000.0,4.0
001102,44966.5473726852,44953.3064699074,29100.0,1341.0,1.0,1.0,1160.0,3.9775,160000.0,0.0,1.0
114041,45107.5279282407,45111.3256018519,127063.0,4533.0,4542.0,353.0,1160.0,711.054444444444,220000.0,0.0,1.5
329057,45008.368912037,0.0,210.0,0.0,80.0,LIFTING,4.00833333333333,2.0,700.0,005386,LIFT-FRKLFT
285053,44104.3771412037,0.0,0.0,0.0,0.0,APPARATUS,1.0,APP-COMPRRESS,003892,1050 ELLESMERE RD,
003139,45127.3729861111,45106.5899652778,39594.0,84.0,2152.0,3.0,1160.0,80.4280555555556,160000.0,0.0,1.0
237149,44936.6210763889,45125.5553356481,29228.0,4529.0,198.0,49.0,1160.0,210.243611111111,250000.0,6250.0,8.0
001108,45134.4706481481,44734.4966898148,31283.0,1467.0,5.0,1.0,1160.0,1.0,0.0,003892,SEDAN-PASS
317019,0.0,0.0,0.0,0.0,FACILITY,14.0,FM-FL-SCR,FACILITY-FLOOR SCRUBBER,,,317ADVAEL16
194037,45138.3950462963,45118.477337963,46280.0,,8174.0,579.0,1160.0,257.110555555556,250000.0,0.0,3.0
041198,45133.5660300926,44945.3413657407,45579.0,2710.0,,520.0,1160.0,24.2122222222222,160000.0,4000.0,1.5
187027,45093.5162962963,45086.5231828704,31453.0,1939.0,934.0,201.0,1160.0,330.061111111111,250000.0,6250.0,5.0
067105,45123.7561111111,44979.3511574074,6000.0,228.0,6000.0,228.0,976.0,25.9186111111111,220000.0,0.0,1.5
003199,44910.5454861111,,79406.0,247.0,3.0,3.0,1160.0,117.879166666667,160000.0,0.0,1.0
041244,45138.3452199074,45029.6399305556,46059.0,662.0,9065.0,301.0,1160.0,121.785833333333,160000.0,4000.0,1.5
293008,45117.3892592593,0.0,0.0,0.0,0.0,APPARATUS,32.9263888888889,2.0,3500.0,006217,APP-THAW-MACH
050130,45114.5515625,45064.3151967593,41263.0,1988.0,4048.0,335.0,1160.0,99.6513888888889,180000.0,4500.0,1.5
076027,45134.4590277778,45128.4559259259,80094.0,3226.0,7367.0,83.0,1160.0,6.09666666666667,220000.0,0.0,1.5
159037,44985.5546643519,45084.5572106481,35518.0,2738.0,400.0,40.0,1160.0,219.863611111111,250000.0,0.0,5.0
188042,45134.5807407407,45133.2803587963,96287.0,2304.0,1211.0,172.0,1160.0,755.040555555556,250000.0,6250.0,5.0
050013,45131.3225231481,45118.3343287037,138927.0,7567.0,4730.0,4.0,1160.0,137.895,180000.0,4500.0,1.5
223093,,45131.395775463,108050.0,6418.0,10429.0,,1160.0,803.828611111111,250000.0,6250.0,8.0
041215,45135.5001851852,45057.7634606482,57513.0,1063.0,3639.0,2.0,1160.0,46.3538888888889,160000.0,4000.0,1.5
045169,45132.5681018519,45096.2937731482,36761.0,2477.0,5436.0,373.0,1160.0,,180000.0,0.0,1.5
322100,45100.2897800926,44938.443125,0.0,47.0,0.0,47.0,992.0,101.365,0.0,7000.0,8.0
112287,45133.5689351852,44993.3312152778,81999.0,3197.0,4295.0,153.0,1160.0,16.7922222222222,220000.0,0.0,1.5
041229,45125.7120138889,45040.4485648148,25495.0,317.0,2586.0,301.0,1160.0,2.69638888888889,160000.0,4000.0,1.5
